item_id,order_id,item_name,category,price
3504,619,Item_3504,Books,196.68596927380443
3505,4743,Item_3505,Sports,47.304231803981615
3506,10178,Item_3506,Home,481.8462271515517
3507,10594,Item_3507,Electronics,374.51495966457753
3508,9176,Item_3508,Sports,27.849981727517708
3509,7885,Item_3509,Home,342.3671222948139
3510,9803,Item_3510,Clothing,71.78933686201272
3511,6933,Item_3511,Books,393.3568370535739
3512,16203,Item_3512,Electronics,331.13917559003664
3513,12721,Item_3513,Electronics,280.1946981371282
3514,17353,Item_3514,Sports,170.9237177863436
3515,4801,Item_3515,Sports,351.58573799242447
3516,4968,Item_3516,Electronics,147.54489113621625
3517,9807,Item_3517,Home,15.828796039130792
3518,8875,Item_3518,Clothing,458.17038167966285
3519,5961,Item_3519,Sports,60.07131746238495
3520,12077,Item_3520,Books,391.89995170834544
3521,1590,Item_3521,Clothing,188.7621267550062
3522,6598,Item_3522,Clothing,230.43705852823788
3523,17580,Item_3523,Books,130.25512769363496
3524,17529,Item_3524,Sports,72.98821690164496
3525,6160,Item_3525,Electronics,28.76602380350454
3526,12248,Item_3526,Electronics,13.007796785670685
3527,15133,Item_3527,Clothing,292.1921094164016
3528,14379,Item_3528,Clothing,448.70901626220035
3529,5569,Item_3529,Clothing,117.55078918160287
3530,664,Item_3530,Clothing,43.39438142345401
3531,7528,Item_3531,Books,267.2095422602348
3532,198,Item_3532,Sports,251.75374874636998
3533,9985,Item_3533,Electronics,367.8569814664981
3534,13296,Item_3534,Electronics,102.46988332783346
3535,2581,Item_3535,Books,431.65811268965484
3536,15157,Item_3536,Home,38.349447401524365
3537,4693,Item_3537,Electronics,263.0776416692347
3538,2906,Item_3538,Books,323.82543246460375
3539,14188,Item_3539,Clothing,121.38169372776167
3540,14781,Item_3540,Electronics,31.06022148168319
3541,1169,Item_3541,Home,49.65372324158646
3542,14980,Item_3542,Books,440.6698116758676
3543,10905,Item_3543,Books,5.3535069967707205
3544,10492,Item_3544,Electronics,138.41388478919433
3545,15880,Item_3545,Clothing,489.7380471018275
3546,13459,Item_3546,Sports,192.6932944954016
3547,2804,Item_3547,Electronics,65.01843976482202
3548,6154,Item_3548,Electronics,33.08402235400043
3549,1595,Item_3549,Home,468.9366600982777
3550,12048,Item_3550,Sports,440.68478559984567
3551,6188,Item_3551,Clothing,47.03906662834639
3552,12590,Item_3552,Books,295.76798205276657
3553,3723,Item_3553,Books,312.4802445612254
3554,10781,Item_3554,Books,351.7990453471243
3555,17083,Item_3555,Electronics,74.48979746516368
3556,4139,Item_3556,Home,92.9905324834902
3557,13709,Item_3557,Sports,470.1139602919181
3558,14458,Item_3558,Sports,318.3844443760881
3559,16009,Item_3559,Electronics,179.33348698617002
3560,8318,Item_3560,Clothing,427.6054823985836
3561,7547,Item_3561,Clothing,265.7283469424193
3562,15752,Item_3562,Sports,59.61786477409044
3563,6986,Item_3563,Sports,382.1285335943213
3564,9351,Item_3564,Electronics,421.93962061596716
3565,5462,Item_3565,Sports,28.795472124947942
3566,13254,Item_3566,Home,62.1997302683765
3567,2651,Item_3567,Clothing,116.53986389263437
3568,6966,Item_3568,Home,76.61221619241904
3569,2480,Item_3569,Electronics,354.63496305395904
3570,11565,Item_3570,Books,50.01619140202913
3571,12946,Item_3571,Electronics,52.29587980205898
3572,1843,Item_3572,Electronics,498.15294629386926
3573,11747,Item_3573,Books,274.43333566184486
3574,16095,Item_3574,Sports,196.84140523613434
3575,9110,Item_3575,Books,172.92509314110166
3576,11770,Item_3576,Sports,231.88610749237566
3577,9476,Item_3577,Clothing,134.39517036014598
3578,4085,Item_3578,Home,465.257116444125
3579,16592,Item_3579,Clothing,467.5996090895418
3580,389,Item_3580,Clothing,482.23160035015087
3581,11062,Item_3581,Clothing,457.0746221714602
3582,3776,Item_3582,Clothing,466.9886568518918
3583,2673,Item_3583,Clothing,225.92720334974584
3584,11774,Item_3584,Books,142.8502387438829
3585,17467,Item_3585,Clothing,180.67600362197544
3586,13766,Item_3586,Clothing,381.87975424496636
3587,12166,Item_3587,Electronics,72.20313574549148
3588,13007,Item_3588,Electronics,7.255657255758643
3589,7774,Item_3589,Electronics,356.1305933432073
3590,17058,Item_3590,Clothing,259.489065074202
3591,7437,Item_3591,Clothing,370.9093344741049
3592,5473,Item_3592,Books,318.64857004919935
3593,17583,Item_3593,Clothing,83.23265594874641
3594,6798,Item_3594,Sports,327.69164909773303
3595,9449,Item_3595,Electronics,487.52353286591557
3596,2661,Item_3596,Home,295.6618545638695
3597,9182,Item_3597,Electronics,106.72853158985072
3598,9603,Item_3598,Books,94.56736776681231
3599,13001,Item_3599,Books,97.52061837433126
3600,13046,Item_3600,Clothing,353.2112751033765
3601,12455,Item_3601,Sports,408.5734301892598
3602,4001,Item_3602,Clothing,82.68395003015554
3603,1723,Item_3603,Electronics,490.6363714307375
3604,11959,Item_3604,Home,333.7019260204992
3605,737,Item_3605,Clothing,191.0630248529269
3606,6472,Item_3606,Books,153.85686954140846
3607,2273,Item_3607,Home,375.2343280980007
3608,11827,Item_3608,Clothing,264.1368460130708
3609,7199,Item_3609,Home,180.93943962682047
3610,17449,Item_3610,Books,64.37308609990261
3611,10671,Item_3611,Books,306.51722794101613
3612,4601,Item_3612,Clothing,246.08888306910828
3613,1079,Item_3613,Clothing,359.7813578504789
3614,7752,Item_3614,Clothing,491.6193124625948
3615,10173,Item_3615,Clothing,227.79061977903768
3616,1153,Item_3616,Electronics,486.1021514579921
3617,14583,Item_3617,Sports,25.40918893637572
3618,2176,Item_3618,Clothing,290.65935696684625
3619,13265,Item_3619,Books,414.5300643385368
3620,4411,Item_3620,Clothing,106.17242015321222
3621,1458,Item_3621,Electronics,260.6248818241558
3622,8978,Item_3622,Electronics,410.07241777381006
3623,11959,Item_3623,Books,250.2446892300758
3624,301,Item_3624,Books,294.8292318217167
3625,12895,Item_3625,Home,36.12666104316999
3626,4982,Item_3626,Clothing,435.4702843394813
3627,1920,Item_3627,Electronics,8.795473613067902
3628,13885,Item_3628,Home,258.30433743283334
3629,7056,Item_3629,Clothing,239.93958386870614
3630,4104,Item_3630,Books,47.039515020932356
3631,11784,Item_3631,Sports,118.73798796459089
3632,11912,Item_3632,Sports,364.7243872886642
3633,13794,Item_3633,Home,448.9431485732048
3634,9352,Item_3634,Sports,88.18170714328684
3635,13959,Item_3635,Home,479.9800320165486
3636,9653,Item_3636,Electronics,93.65858116165745
3637,13252,Item_3637,Books,309.5506848827601
3638,7364,Item_3638,Sports,327.4903232626106
3639,13070,Item_3639,Books,338.32868863549186
3640,9572,Item_3640,Electronics,380.73625023339207
3641,16217,Item_3641,Electronics,280.3425239294526
3642,13773,Item_3642,Electronics,18.56526534401852
3643,17050,Item_3643,Clothing,267.24189853820496
3644,11535,Item_3644,Books,417.3350537883275
3645,9385,Item_3645,Electronics,290.37996943954835
3646,16874,Item_3646,Electronics,82.62785456900302
3647,10497,Item_3647,Clothing,106.76841167568612
3648,15942,Item_3648,Books,250.52113791150106
3649,3042,Item_3649,Home,65.32446252455121
3650,12108,Item_3650,Clothing,68.7462301942263
3651,15493,Item_3651,Books,289.935793247016
3652,11204,Item_3652,Sports,476.6597159864935
3653,6890,Item_3653,Electronics,125.42560773943829
3654,10378,Item_3654,Clothing,236.3068553941086
3655,6546,Item_3655,Home,164.98045479025083
3656,1092,Item_3656,Clothing,368.5864818194048
3657,8391,Item_3657,Books,270.11414953694884
3658,14057,Item_3658,Books,300.6550812006584
3659,16269,Item_3659,Clothing,268.3044471890563
3660,11522,Item_3660,Clothing,406.980121297843
3661,14759,Item_3661,Electronics,94.49596970536811
3662,6425,Item_3662,Sports,426.2849915919093
3663,11391,Item_3663,Home,64.11425762700699
3664,395,Item_3664,Home,304.07123953550786
3665,16969,Item_3665,Electronics,250.29641041623427
3666,10282,Item_3666,Books,197.47803910930756
3667,3940,Item_3667,Home,266.6913955836573
3668,6161,Item_3668,Electronics,133.9734870678773
3669,16622,Item_3669,Sports,203.74136712772025
3670,5253,Item_3670,Books,22.72616115173717
3671,15558,Item_3671,Clothing,498.7365759331628
3672,17335,Item_3672,Sports,49.76049741128522
3673,2536,Item_3673,Home,415.25442027011565
3674,4206,Item_3674,Electronics,180.41552733118718
3675,754,Item_3675,Clothing,369.1234755652898
3676,16047,Item_3676,Home,174.26756015248952
3677,17220,Item_3677,Home,474.3019400638038
3678,13428,Item_3678,Clothing,77.94903172256282
3679,2489,Item_3679,Electronics,180.25592057374485
3680,1543,Item_3680,Books,489.60458296643003
3681,11001,Item_3681,Home,87.89825159634988
3682,704,Item_3682,Sports,277.18035778311577
3683,5093,Item_3683,Home,20.816459458028703
3684,15044,Item_3684,Home,442.9154941430393
3685,11822,Item_3685,Home,131.3814264242335
3686,5201,Item_3686,Sports,208.44789084258613
3687,15732,Item_3687,Electronics,199.94134954260096
3688,6631,Item_3688,Home,119.93029231619714
3689,8435,Item_3689,Home,349.94948142759046
3690,14986,Item_3690,Clothing,276.382842494207
3691,5680,Item_3691,Home,122.63478373879418
3692,7315,Item_3692,Home,452.8529769052083
3693,4330,Item_3693,Books,209.98680511120128
3694,1918,Item_3694,Books,241.06071150086237
3695,6326,Item_3695,Clothing,235.22611176595365
3696,1800,Item_3696,Electronics,39.03373469433774
3697,515,Item_3697,Home,45.861207082701725
3698,5736,Item_3698,Electronics,407.4298904503225
3699,8344,Item_3699,Home,401.97043586020123
3700,17101,Item_3700,Electronics,372.6221390677787
3701,10126,Item_3701,Sports,404.9013997377287
3702,3110,Item_3702,Home,133.25908640509357
3703,532,Item_3703,Books,470.30709933836636
3704,3421,Item_3704,Electronics,27.853369400433255
3705,17497,Item_3705,Clothing,275.4272772222637
3706,7156,Item_3706,Sports,281.436233094995
3707,1647,Item_3707,Books,224.5209068584747
3708,15894,Item_3708,Sports,358.93369453815683
3709,10339,Item_3709,Sports,163.96106852409335
3710,6000,Item_3710,Electronics,171.1716425269303
3711,2955,Item_3711,Electronics,45.56398171884504
3712,11246,Item_3712,Home,497.3308918602447
3713,3332,Item_3713,Sports,322.2412558940714
3714,11841,Item_3714,Home,269.17963038865196
3715,11625,Item_3715,Sports,44.18825115317151
3716,2605,Item_3716,Sports,145.90414406765174
3717,929,Item_3717,Home,282.7467425341276
3718,10964,Item_3718,Books,365.1963651566005
3719,16045,Item_3719,Home,286.9890218874767
3720,5886,Item_3720,Clothing,482.0157390706272
3721,14998,Item_3721,Clothing,133.47148164469695
3722,7702,Item_3722,Clothing,418.1277761423724
3723,13672,Item_3723,Clothing,359.1862359133971
3724,15357,Item_3724,Books,35.34599490750997
3725,15851,Item_3725,Clothing,178.98829916303114
3726,5507,Item_3726,Books,499.0604818988941
3727,15995,Item_3727,Books,77.14452708701847
3728,3624,Item_3728,Home,75.83051053891717
3729,9068,Item_3729,Electronics,292.2165844997266
3730,16665,Item_3730,Clothing,383.2850878837223
3731,13236,Item_3731,Electronics,18.562550605566464
3732,16412,Item_3732,Clothing,134.1775505955079
3733,4504,Item_3733,Electronics,233.0204806789694
3734,14021,Item_3734,Electronics,342.89623935579124
3735,7809,Item_3735,Books,164.4003906059821
3736,2522,Item_3736,Clothing,265.80955653313754
3737,11187,Item_3737,Clothing,208.22009950613997
3738,9318,Item_3738,Clothing,263.36211460456184
3739,124,Item_3739,Electronics,340.54401125671694
3740,16326,Item_3740,Home,348.9067553560341
3741,13173,Item_3741,Clothing,101.9117290968048
3742,5489,Item_3742,Books,191.4033008061813
3743,13792,Item_3743,Electronics,143.0109251415983
3744,3017,Item_3744,Electronics,180.27153716501843
3745,13023,Item_3745,Books,179.95854696178571
3746,5223,Item_3746,Sports,25.45420157550907
3747,16407,Item_3747,Sports,415.3068340903163
3748,16635,Item_3748,Home,211.30616754582886
3749,11028,Item_3749,Home,450.54565051132204
3750,8533,Item_3750,Sports,329.7733724000013
3751,1665,Item_3751,Sports,460.6041860276566
3752,6883,Item_3752,Electronics,463.9640281086717
3753,3635,Item_3753,Sports,21.080528794721907
3754,15552,Item_3754,Home,227.49935420981726
3755,9625,Item_3755,Sports,120.50063050859441
3756,17241,Item_3756,Books,168.9570662540137
3757,15116,Item_3757,Sports,85.99728181704849
3758,11816,Item_3758,Home,20.253704555578295
3759,6362,Item_3759,Clothing,186.81577048743753
3760,12688,Item_3760,Home,380.37062000333276
3761,15225,Item_3761,Sports,460.135709278217
3762,5782,Item_3762,Electronics,272.6828440846912
3763,3639,Item_3763,Electronics,61.61829841320272
3764,3256,Item_3764,Books,220.13161229536254
3765,12597,Item_3765,Electronics,355.5221485446092
3766,5102,Item_3766,Sports,228.5131482298707
3767,168,Item_3767,Clothing,111.90491758473817
3768,11451,Item_3768,Clothing,372.98688807723136
3769,10505,Item_3769,Electronics,399.6882107534908
3770,1872,Item_3770,Sports,376.88908543278563
3771,16164,Item_3771,Electronics,281.6770508855577
3772,3122,Item_3772,Home,317.9230871693384
3773,14549,Item_3773,Books,336.2976406169746
3774,16257,Item_3774,Home,461.28084406486437
3775,11092,Item_3775,Clothing,83.16663096594712
3776,2350,Item_3776,Home,286.0429574900111
3777,15352,Item_3777,Clothing,249.2848813100872
3778,6484,Item_3778,Books,116.21626992105642
3779,13715,Item_3779,Books,496.22117437355206
3780,5139,Item_3780,Clothing,397.6986814601459
3781,6617,Item_3781,Sports,143.91706534833455
3782,10220,Item_3782,Electronics,398.45688845271343
3783,6185,Item_3783,Books,127.7603255122893
3784,2264,Item_3784,Books,143.7487458978959
3785,14309,Item_3785,Electronics,445.29405398913445
3786,4558,Item_3786,Books,451.8015751023292
3787,13998,Item_3787,Books,408.1658585707225
3788,1740,Item_3788,Sports,497.4904337145269
3789,1248,Item_3789,Home,59.59736409190783
3790,11209,Item_3790,Home,271.0418787039132
3791,10662,Item_3791,Electronics,234.7694422557445
3792,4007,Item_3792,Clothing,303.0247462578447
3793,12759,Item_3793,Electronics,307.10567400080237
3794,184,Item_3794,Books,316.7007622709282
3795,12648,Item_3795,Home,158.45787808245638
3796,7966,Item_3796,Home,30.080659366031327
3797,16403,Item_3797,Clothing,174.66724627065958
3798,11146,Item_3798,Home,359.4057059198132
3799,14927,Item_3799,Electronics,191.80373505664556
3800,3363,Item_3800,Clothing,265.4764663006993
3801,5269,Item_3801,Sports,493.28018388814473
3802,8851,Item_3802,Electronics,364.3600999032709
3803,11558,Item_3803,Books,461.245309697805
3804,1684,Item_3804,Sports,193.84800602803102
3805,12855,Item_3805,Home,280.8772703794541
3806,11753,Item_3806,Home,111.89501781656608
3807,9885,Item_3807,Clothing,211.7814270425473
3808,7434,Item_3808,Sports,122.44514652649958
3809,4695,Item_3809,Books,273.0483654100528
3810,3415,Item_3810,Home,293.8661173712466
3811,13158,Item_3811,Electronics,92.56153799249095
3812,5482,Item_3812,Home,433.55631681641063
3813,6739,Item_3813,Clothing,103.21202508806314
3814,13773,Item_3814,Books,219.3190944826996
3815,3030,Item_3815,Books,85.7112937953064
3816,13267,Item_3816,Home,97.78983986694493
3817,7179,Item_3817,Sports,246.74606788391256
3818,10931,Item_3818,Sports,305.7389413333002
3819,15862,Item_3819,Sports,41.66619456265058
3820,14550,Item_3820,Books,69.0264611416983
3821,17298,Item_3821,Electronics,172.98456888140382
3822,10110,Item_3822,Books,44.33770857830674
3823,2207,Item_3823,Books,347.91463080215505
3824,1057,Item_3824,Home,451.9296037859302
3825,4453,Item_3825,Home,356.2498719532776
3826,9675,Item_3826,Sports,298.7870690372098
3827,10624,Item_3827,Books,473.03024347102416
3828,15694,Item_3828,Books,196.8219982173295
3829,5841,Item_3829,Clothing,13.569944059650057
3830,6764,Item_3830,Home,46.33829487329002
3831,11965,Item_3831,Clothing,456.09045073899307
3832,10276,Item_3832,Books,485.8962708930283
3833,17537,Item_3833,Electronics,34.48490234487295
3834,9743,Item_3834,Clothing,459.8018154920402
3835,6232,Item_3835,Home,85.98065330835306
3836,17491,Item_3836,Books,186.33777304049738
3837,4863,Item_3837,Clothing,377.98932362382624
3838,12945,Item_3838,Home,201.7402638747752
3839,14496,Item_3839,Books,389.279527551733
3840,13785,Item_3840,Books,340.70847526558816
3841,13710,Item_3841,Clothing,466.35052636138465
3842,9702,Item_3842,Clothing,222.81902262510613
3843,1856,Item_3843,Home,259.6760912346566
3844,3798,Item_3844,Electronics,386.3820692581186
3845,17593,Item_3845,Clothing,485.99402454011425
3846,409,Item_3846,Home,183.8424648177743
3847,1315,Item_3847,Books,468.74969394737485
3848,13299,Item_3848,Home,344.8185142248619
3849,8305,Item_3849,Clothing,451.63928384119265
3850,9623,Item_3850,Sports,138.30061867430538
3851,10330,Item_3851,Clothing,359.9120330920147
3852,4935,Item_3852,Home,215.2435380776773
3853,332,Item_3853,Sports,210.55381060028807
3854,7720,Item_3854,Clothing,85.13586232904363
3855,5160,Item_3855,Electronics,148.23042701778022
3856,16997,Item_3856,Sports,399.28954656224795
3857,5050,Item_3857,Home,313.74109958882525
3858,8166,Item_3858,Sports,126.00153519712596
3859,1911,Item_3859,Sports,405.8490810294136
3860,17443,Item_3860,Home,475.53159527985775
3861,8416,Item_3861,Electronics,214.92226199462496
3862,10431,Item_3862,Home,480.86023842294463
3863,2749,Item_3863,Sports,110.02114281186074
3864,8706,Item_3864,Home,31.15409366173146
3865,14531,Item_3865,Books,25.72384561867502
3866,14537,Item_3866,Home,324.96300121879784
3867,7601,Item_3867,Electronics,344.85578117679694
3868,12098,Item_3868,Home,315.7017998955324
3869,15105,Item_3869,Books,419.5638618970668
3870,10200,Item_3870,Books,341.8690044736019
3871,5106,Item_3871,Sports,377.6926870314055
3872,6907,Item_3872,Home,278.76855416483875
3873,13297,Item_3873,Home,123.03799002463515
3874,4985,Item_3874,Electronics,71.70026543757093
3875,11600,Item_3875,Home,478.6801628520251
3876,2619,Item_3876,Clothing,130.64598081258254
3877,11220,Item_3877,Books,130.9767341611605
3878,13259,Item_3878,Electronics,456.4487166503188
3879,3166,Item_3879,Electronics,454.8391324943916
3880,15610,Item_3880,Sports,242.78376108678123
3881,16699,Item_3881,Home,498.3154023394512
3882,9681,Item_3882,Home,92.8437080400031
3883,16639,Item_3883,Home,223.71951574997618
3884,9726,Item_3884,Sports,81.39957273144708
3885,1509,Item_3885,Home,229.11821106190695
3886,14633,Item_3886,Home,497.5705525592036
3887,11013,Item_3887,Books,174.10827760446392
3888,16464,Item_3888,Home,227.58453700171563
3889,10054,Item_3889,Electronics,492.7629641737422
3890,7339,Item_3890,Home,104.14719527649433
3891,15194,Item_3891,Clothing,346.0281167958751
3892,4013,Item_3892,Clothing,281.8256165255723
3893,15492,Item_3893,Clothing,422.604867355931
3894,583,Item_3894,Books,249.60913321987246
3895,14197,Item_3895,Clothing,263.910548979755
3896,1115,Item_3896,Clothing,206.22443964250965
3897,2498,Item_3897,Sports,351.4080187869178
3898,8200,Item_3898,Clothing,329.97286774225904
3899,17358,Item_3899,Clothing,412.16197884523837
3900,12700,Item_3900,Home,226.70683536795718
3901,2290,Item_3901,Electronics,116.16657537985063
3902,2963,Item_3902,Electronics,210.63573626794405
3903,11443,Item_3903,Clothing,443.20007083516646
3904,3105,Item_3904,Home,340.74912545548585
3905,12875,Item_3905,Clothing,407.7245709893183
3906,1064,Item_3906,Electronics,325.69946554657514
3907,3452,Item_3907,Clothing,407.3095548747354
3908,6906,Item_3908,Clothing,267.4785993179985
3909,233,Item_3909,Electronics,54.40067493730156
3910,9462,Item_3910,Clothing,261.73194365685464
3911,16374,Item_3911,Sports,497.65602514550346
3912,574,Item_3912,Sports,50.120201483467085
3913,7993,Item_3913,Sports,452.1418258488011
3914,6193,Item_3914,Home,186.85216488100613
3915,7932,Item_3915,Electronics,49.953805847932074
3916,13837,Item_3916,Sports,269.9226518864512
3917,16547,Item_3917,Home,478.65686482044765
3918,11328,Item_3918,Clothing,271.81873691294555
3919,9351,Item_3919,Home,217.288462944183
3920,7148,Item_3920,Sports,14.663192578412001
3921,14859,Item_3921,Electronics,493.68565357230915
3922,9178,Item_3922,Sports,113.12307644351677
3923,16220,Item_3923,Sports,488.3825633841123
3924,9785,Item_3924,Clothing,135.7748108879438
3925,14865,Item_3925,Sports,220.56673857620558
3926,498,Item_3926,Books,27.370004485664648
3927,9908,Item_3927,Home,252.81275373041376
3928,12361,Item_3928,Electronics,19.1177664850092
3929,5497,Item_3929,Sports,375.48840679388326
3930,12565,Item_3930,Home,291.3645716345935
3931,5901,Item_3931,Clothing,54.861712758666286
3932,11915,Item_3932,Home,298.21846323334677
3933,5270,Item_3933,Electronics,389.48839200273505
3934,4225,Item_3934,Clothing,223.49412098242183
3935,12667,Item_3935,Electronics,102.56381375213003
3936,9830,Item_3936,Home,423.8880799973774
3937,9750,Item_3937,Books,113.5989935116495
3938,9370,Item_3938,Books,278.8110581240289
3939,6607,Item_3939,Clothing,166.347147533568
3940,16522,Item_3940,Home,155.89388745241237
3941,15501,Item_3941,Clothing,95.63511587326141
3942,7768,Item_3942,Home,319.71791269594934
3943,3210,Item_3943,Sports,435.39072534743826
3944,12076,Item_3944,Sports,11.201380546813926
3945,4640,Item_3945,Electronics,162.23565504994872
3946,9439,Item_3946,Electronics,411.1543061205205
3947,360,Item_3947,Home,341.08736344916156
3948,9252,Item_3948,Books,69.90871826349769
3949,11837,Item_3949,Electronics,201.48598692588556
3950,3451,Item_3950,Books,448.14000163908094
3951,11349,Item_3951,Electronics,314.0157497947996
3952,11892,Item_3952,Electronics,411.87085936715283
3953,11136,Item_3953,Electronics,260.4627667874776
3954,1449,Item_3954,Electronics,124.60383772084849
3955,3768,Item_3955,Home,51.22977658030462
3956,14295,Item_3956,Clothing,360.92678961146754
3957,8147,Item_3957,Electronics,27.970236582339616
3958,13816,Item_3958,Home,161.21013955101932
3959,5954,Item_3959,Electronics,142.39012588729793
3960,16070,Item_3960,Sports,92.14512222999426
3961,7114,Item_3961,Books,279.3279177616242
3962,4190,Item_3962,Sports,495.6484640454578
3963,870,Item_3963,Books,440.2062647856113
3964,933,Item_3964,Sports,114.58049582789323
3965,2065,Item_3965,Electronics,47.357410367422304
3966,534,Item_3966,Clothing,406.63460602353155
3967,11562,Item_3967,Books,346.32608071798717
3968,5337,Item_3968,Sports,322.64187623992484
3969,519,Item_3969,Clothing,268.6235522959966
3970,11194,Item_3970,Electronics,368.0884219342369
3971,5070,Item_3971,Clothing,260.2473959930937
3972,5787,Item_3972,Electronics,260.69205925733576
3973,5626,Item_3973,Books,196.88225468019527
3974,12470,Item_3974,Clothing,407.0724206558049
3975,1355,Item_3975,Sports,80.05459692602159
3976,12578,Item_3976,Home,441.0632193918244
3977,3114,Item_3977,Books,326.1173611899274
3978,11872,Item_3978,Home,303.772287257367
3979,14837,Item_3979,Sports,461.04225267433503
3980,14127,Item_3980,Electronics,325.2426254262312
3981,13402,Item_3981,Electronics,109.47549070395802
3982,14076,Item_3982,Books,408.6941027360927
3983,5955,Item_3983,Sports,470.79185446287653
3984,6089,Item_3984,Books,169.9520147114182
3985,17329,Item_3985,Electronics,137.20302801260073
3986,2420,Item_3986,Sports,336.7065117657417
3987,13491,Item_3987,Clothing,468.37746101374495
3988,810,Item_3988,Home,150.65563446626592
3989,9038,Item_3989,Books,176.06499175524743
3990,13692,Item_3990,Home,39.8920841097646
3991,11414,Item_3991,Clothing,371.7395820367544
3992,13264,Item_3992,Electronics,410.8656830009476
3993,767,Item_3993,Sports,120.2128491566829
3994,2164,Item_3994,Clothing,443.2208613385959
3995,7744,Item_3995,Home,246.84564352309872
3996,17066,Item_3996,Clothing,135.72712620229888
3997,14318,Item_3997,Electronics,297.2036180370545
3998,14901,Item_3998,Clothing,289.9235153797505
3999,7658,Item_3999,Clothing,169.90176870996038
4000,6617,Item_4000,Books,329.38949085285856
4001,17240,Item_4001,Sports,398.2277545780062
4002,4845,Item_4002,Sports,359.14523415522933
4003,11104,Item_4003,Books,190.0725735204797
4004,667,Item_4004,Sports,409.4857728596795
4005,9565,Item_4005,Electronics,334.0849257066561
4006,4734,Item_4006,Home,145.5746816033907
4007,5961,Item_4007,Home,433.35145481830267
4008,3662,Item_4008,Clothing,18.57035509771991
4009,1547,Item_4009,Sports,324.6037361440363
4010,6713,Item_4010,Books,268.3749576113197
4011,1547,Item_4011,Home,339.9922572511427
4012,1877,Item_4012,Home,265.01801027500824
4013,12505,Item_4013,Sports,480.64833601435464
4014,11775,Item_4014,Clothing,173.04188827708776
4015,5186,Item_4015,Electronics,142.6217251381887
4016,8434,Item_4016,Books,142.04042571547333
4017,10170,Item_4017,Electronics,249.1962092870485
4018,4712,Item_4018,Electronics,333.7402238041543
4019,2795,Item_4019,Home,44.81486719845737
4020,12718,Item_4020,Electronics,457.23323052064023
4021,1670,Item_4021,Books,135.60142089779202
4022,12846,Item_4022,Home,11.317283121219026
4023,13500,Item_4023,Books,463.1771422724049
4024,2994,Item_4024,Clothing,123.08431945309798
4025,10489,Item_4025,Electronics,332.8969422373103
4026,14371,Item_4026,Home,22.500908420708008
4027,2188,Item_4027,Home,310.28562239173215
4028,4140,Item_4028,Books,138.37710673743263
4029,9927,Item_4029,Home,103.76992595936424
4030,9649,Item_4030,Sports,36.21908899243245
4031,3285,Item_4031,Books,446.94717282804055
4032,14757,Item_4032,Books,464.71064844600596
4033,12398,Item_4033,Clothing,414.3965206620839
4034,3443,Item_4034,Sports,150.55045074520734
4035,11981,Item_4035,Electronics,5.05278778718174
4036,10440,Item_4036,Clothing,124.31181948081205
4037,16903,Item_4037,Electronics,295.8887184876053
4038,2315,Item_4038,Clothing,168.33062977464112
4039,2998,Item_4039,Electronics,70.82979684829388
4040,11295,Item_4040,Sports,103.9583668552726
4041,16793,Item_4041,Home,403.5837390250653
4042,6539,Item_4042,Electronics,160.2532909985239
4043,13408,Item_4043,Books,71.57841053170208
4044,9465,Item_4044,Books,300.3314827048365
4045,10721,Item_4045,Electronics,287.59966981681634
4046,5922,Item_4046,Electronics,203.4931553720562
4047,16391,Item_4047,Home,256.3213650163717
4048,9733,Item_4048,Sports,132.87755802481638
4049,7144,Item_4049,Books,349.3493047527326
4050,12139,Item_4050,Sports,114.69622538612506
4051,1651,Item_4051,Books,293.8603758884778
4052,931,Item_4052,Electronics,242.38698839197124
4053,6830,Item_4053,Home,73.59288664202555
4054,11340,Item_4054,Home,202.3473281990877
4055,15308,Item_4055,Clothing,260.50311352089864
4056,16582,Item_4056,Sports,21.031775476984354
4057,1406,Item_4057,Electronics,401.4419540595268
4058,6895,Item_4058,Sports,363.3344681119593
4059,16739,Item_4059,Clothing,131.73061180531448
4060,5318,Item_4060,Electronics,126.9807538935593
4061,13110,Item_4061,Clothing,161.03038648879655
4062,11616,Item_4062,Books,401.41292726875093
4063,11210,Item_4063,Sports,450.90068134604365
4064,5467,Item_4064,Clothing,90.82685446984144
4065,4879,Item_4065,Books,8.139020330142856
4066,10156,Item_4066,Clothing,372.7238976857455
4067,6935,Item_4067,Sports,221.57670754257404
4068,7728,Item_4068,Sports,328.9171595715009
4069,16729,Item_4069,Clothing,437.5592118112797
4070,5397,Item_4070,Home,464.9930703683121
4071,14159,Item_4071,Sports,205.9528138682829
4072,9013,Item_4072,Books,126.82472514583588
4073,17408,Item_4073,Clothing,400.8926065090394
4074,16030,Item_4074,Books,191.86196624160337
4075,11490,Item_4075,Books,53.54264833599786
4076,4204,Item_4076,Books,364.2499880926373
4077,7927,Item_4077,Sports,372.24620497499023
4078,4212,Item_4078,Clothing,105.33212839568677
4079,8777,Item_4079,Sports,17.63679218877001
4080,3645,Item_4080,Clothing,64.24690457329571
4081,30,Item_4081,Clothing,160.48783998523592
4082,1695,Item_4082,Books,183.63376116214562
4083,13475,Item_4083,Home,443.94652551243126
4084,10311,Item_4084,Home,258.79663310279625
4085,16071,Item_4085,Electronics,441.45888408352135
4086,15301,Item_4086,Electronics,97.83834207067078
